,production_company,movie_count,ganancia_total
1885,Robert Stone Productions,1,140161792.0
1886,Rockers Film Corporation,1,38200000.0
1887,Rodeo,1,346147658.0
1888,Rofima Cinematografica,1,1169603.0
1889,Rogue Pictures,3,76089789.0
1890,Rolling M. Productions,1,770132.0
1891,Romania Film,1,58785180.0
1892,Rome Paris Films,2,432144.0
1893,Romulus Films,2,34700000.0
1894,Room 608,1,486937.0
1895,Rosa Filmes,1,19300000.0
1896,Rose & Ruby Productions,2,27012278.0
1897,Ross Hunter Productions Inc.,1,1600000.0
1898,Rotor Film Babelsberg,1,278300000.0
1899,Roxbury Films,1,6916869.0
1900,Roxy Film,2,67136076.0
1901,Royal College of Art,1,13624522.0
1902,Royal Oaks Entertainment,1,13446769.0
1903,Royal Oaks Entertainment Inc.,2,379158340.0
1904,Ruby in Paradise,1,1001437.0
1905,Ruckus Films,1,1663931.0
1906,Rundfunk Berlin-Brandenburg (RBB),1,314195.0
1907,Running Reel Films,1,126.0
1908,Running With Scissors,1,59192128.0
1909,Russ-Arts,1,58405313.0
1910,Russkoe Schastie Entertainment,1,9420546.0
1911,Ruthless Pictures,2,7969267.0
1912,Rysher Entertainment,3,79938388.0
1913,Récifilms,1,2340.0
1914,Révillon Frères,1,70000000.0
1915,SBS,1,1221366.0
1916,SC Films International,1,42238454.0
1917,SE8 Group,1,1535558.0
1918,SF Film Production ApS,2,14366377.0
1919,SKM,1,24793509.0
1920,SLM Production Group,3,72857243.0
1921,SPVision,1,500000.0
1922,SRO Pictures,1,13818181.0
1923,SVT Drama,3,49368286.0
1924,Saban Entertainment,2,93894027.0
1925,Sai Enterprise,1,603900354.0
1926,Saltmill,1,1641825.0
1927,Salty Features,1,288347692.0
1928,SamFilm Produktion,1,9930095.0
1929,Samsung Entertainment,1,18634643.0
1930,Samuel Bronston Productions,1,184890.0
1931,Samuel Fuller Productions,1,100.0
1932,Samuel Goldwyn Company,2,24949053.0
1933,"Samuel Goldwyn Company, The",11,1495602490.0
1934,Sandollar Productions,2,77164515.0
1935,Sandrews,3,46748275.0
1936,Sandy Howard Productions,1,237113184.0
1937,Santa Clara Productions,1,17218023.0
1938,Santa Fe Productions,1,82703.0
1939,Santana Pictures Corporation,1,30000000.0
1940,Saratoga Film Corporation,1,71009334.0
1941,Sat.1,1,111127553.0
1942,Saturn Films,3,94120476.0
1943,Satyajit Ray Productions,1,16000.0
1944,Savoy Pictures,4,27965893.0
1945,Scala Productions,2,105193156.0
1946,Schramm Film Koerner & Weber,1,226904017.0
1947,Schweizer Fernsehen,2,312290751.0
1948,Sci Fi Pictures,1,14333790.0
1949,Scorpio Studio,1,70181428.0
1950,Scott Free Productions,1,45895.0
1951,Scott Rudin Productions,2,1160914714.0
1952,Scottish Screen,1,37710610.0
1953,Scout Productions,1,75902208.0
1954,Screen Australia,3,216735619.0
1955,Screen Gems,7,468777223.0
1956,Screen Gems Television,1,11000000.0
1957,Screen Guild Productions,1,50365377.0
1958,Screen West Midlands,1,6670712.0
1959,Scythia Films,1,964206.0
1960,"Seafarers International Union, Atlantic & Gulf Coast District, American Federation of Labor",1,3838.0
1961,Seasonal Film Corporation,2,6912481.0
1962,Section Eight,1,773228.0
1963,Security Pictures,1,173930596.0
1964,Segal-Tokofsky Productions Inc.,1,27092880.0
1965,Selmur Productions,1,10000000.0
1966,Selznick International Pictures,1,63463.0
1967,Semi-Professional,1,88273.0
1968,Senator Film Produktion,5,834612023.0
1969,Seoul Films,1,58840.0
1970,September Dawn,1,18197398.0
1971,Serenade Films,1,181674817.0
1972,Serendipity Point Films,3,9421050.0
1973,Serpent Films Productions,1,7644937.0
1974,Seven Arts Productions,3,95821941.0
1975,Shakespeare Film Company,1,119000410.0
1976,Shakey Pictures,1,6660333.0
1977,Shanghai Film Group,1,1100000.0
1978,Shanghai Kid Films,1,29541790.0
1979,Shangri-La Entertainment,1,42064105.0
1980,Shapiro-Glickenhaus Entertainment,1,938212738.0
1981,Shaw Brothers,10,332511665.0
1982,Sherwood,1,7000000.0
1983,Sherwood Productions,1,53977250.0
1984,Shochiku,2,6482646.0
1985,"Shochiku Co., Ltd.",1,5761917.0
1986,Shochiku Company,4,722958904.0
1987,Shochiku-Fuji Company,1,4557214.0
1988,Shogakukan,1,494506.0
1989,Shooting Gallery,3,55804282.0
1990,Shoreline Entertainment,1,1410778.0
1991,Showbox,1,311.0
1992,Showtime Entertainment Television,1,1.0
1993,Shree Venkatesh Films,1,215283742.0
1994,Shôchiku Eiga,10,180142272.0
1995,Si Litvinoff Film Production,1,141047179.0
1996,Sideshow Pictures,1,124494.0
1997,Sidney Kimmel Entertainment,2,67436049.0
1998,Sidus Pictures,1,151161491.0
1999,Sigma Films Ltd.,1,2411145.0
2000,Sigmund Neufeld Productions,1,5240.0
2001,Signature Pictures,1,31651.0
2002,Silent Hill DCP Inc.,1,77920346.0
2003,Silent Night Releasing Corporation,1,155545279.0
2004,Silver Films,2,226658044.0
2005,Silver Pictures,10,563751138.0
2006,Silver Screen Partners,3,55324798.0
2007,Silver Screen Partners II,1,16393000.0
2008,Silver Screen Partners III,4,99736251.0
2009,SilverLight Entertainment,1,282358.0
2010,Silverscreen Films,1,4500000.0
2011,Silverwood Films,1,3106559.0
2012,Simcom Limited,1,11642254.0
2013,Siriol Productions,1,88100000.0
2014,Sirk Productions,1,8914881.0
2015,Site B,2,37196524.0
2016,Sixth Wave Productioins,1,93820758.0
2017,Skyra Entertainment,1,5578519.0
2018,Skyscraper Films,1,2107925.0
2019,Sleepy Whippet,1,809342332.0
2020,Slotint,1,126546518.0
2021,Slovenská filmová tvorba Koliba (SFT),1,134.0
2022,Small Form Films,1,1519557910.0
2023,Smokescreen Inc.,1,62852.0
2024,Smokewood Entertainment,1,26121638.0
2025,Smokewood Entertainment Group,1,769653595.0
2026,Snoot Entertainment,1,1776935.0
2027,Sochiku,1,362000072.0
2028,Società Europea Films Internazionali Cinematografica (SEFI),1,1826705.0
2029,Société Française de Production (SFP),2,626090.0
2030,Société Nouvelle Pathé Cinéma,1,70136369.0
2031,Société Nouvelle de Cinématographie,2,272835651.0
2032,Sofica Europacorp,2,346208339.0
2033,Sofracima,1,1076075.0
2034,Sogetel,1,10920544.0
2035,Solar Films inc.,1,10422387.0
2036,Solar Productions,1,3.0
2037,Solventdreams,1,170000.0
2038,Sonet Film AB,1,381420.0
2039,Sonnis,1,258022233.0
2040,Sonocam,1,17986781.0
2041,Sony Music Entertainment Japan,3,1121179824.0
2042,Sony Picture Imageworks,1,11500000.0
2043,Sony Pictures,1,18928.0
2044,Sony Pictures Animation,2,261692744.0
2045,Sony Pictures Classics,8,479006610.0
2046,Sony Pictures Home Entertainment,5,511864718.0
2047,Soprofilms,1,27206120.0
2048,South Pacific Pictures,2,166063879.0
2049,Sovereign Pictures,1,25482931.0
2050,Sovexportfilm,1,272912430.0
2051,Sovkino,1,22000000.0
2052,Soyuzmultfilm,2,13792160.0
2053,SpA Cinematografica,1,14899417.0
2054,Space Films Polytechna,1,1334173.0
2055,Sparklight Films,1,9700000.0
2056,Speak Productions,1,2434658.0
2057,Special Affects films,1,2541554.0
2058,Spectacular Trading International,1,61619773.0
2059,Spellbound Films,1,331957105.0
2060,Spheeris Films Inc.,1,7000000.0
2061,Spin Prods. LLC,1,61255921.0
2062,Spitfire Productions,1,4104962.0
2063,Splendid Film,1,7900000.0
2064,Splendid Pictures,1,37095657.0
2065,Spring Creek Productions,1,50892160.0
2066,Spring Films,1,1697294.0
2067,Spyglass Entertainment,5,282531485.0
2068,Spéva Films,1,37884.0
2069,Square Enix,1,15431177.0
2070,Sri Lakshmi Narasimha Productions,1,2760000.0
2071,Sri Venkateswara Cine Chitra,1,1023784195.0
2072,St. Michael Finance Limited,1,20666667.0
2073,Stag Films,1,753808.0
2074,Stand See,1,20060051.0
2075,Standard Arts,1,40924982.0
2076,Stanley Kramer Productions,5,182701534.0
2077,Stanley Kubrick Productions,2,120229890.0
2078,Star Cinema Productions,1,1775316.0
2079,Star Film Company,1,90007945.0
2080,Star Partners II Ltd.,1,320145693.0
2081,Star Ritz Productions Co Ltd,1,5275000.0
2082,Star-Film,2,14431675.0
2083,Starway International Inc.,1,13609396.0
2084,Starz Animation,1,7938872.0
2085,Status Media & Entertainment,1,15000000.0
2086,Steamroller Productions,2,53009250.0
2087,Steel Mill Pictures,1,194168700.0
2088,Steen Herdel Filmproduktion,1,1339650.0
2089,Steen Herdel Filmproduktion ApS,1,260354.0
2090,Stefano Film,3,49393776.0
2091,StellaNova Film,1,81381.0
2092,Stellar Mega Films,1,3.0
2093,Sterling Pictures Ltd,1,69929545.0
2094,Steve White Productions,1,159773545.0
2095,Stick Figure Productions,1,49830607.0
2096,Stillking Films,1,102854431.0
2097,Stolen Car Productions,1,164433867.0
2098,Stone Group Pictures,1,1750301.0
2099,Storyline Entertainment,1,8413144.0
2100,Strike Entertainment,1,823258.0
2101,Studio Babelsberg,4,353059260.0
2102,Studio Canal,3,17565901.0
2103,Studio Eight Productions,1,114194847.0
2104,Studio Ghibli,4,32047415.0
2105,Studio Hamburg Filmproduktion,1,424988211.0
2106,Studio Pavla Lungina,1,263000.0
2107,Studio Pierrot,1,16000000.0
2108,Studio Trite,1,70600000.0
2109,StudioCanal,12,542737060.0
2110,Subafilms,1,45300000.0
2111,Submarine Entertainment Distributors,1,288747895.0
2112,Suevia Films - Cesáreo González,1,10893246.0
2113,Suffolk Productions,1,77000000.0
2114,Sullivan Entertainment,1,6045657.0
2115,Sullivan Street Productions,1,15473333.0
2116,Summit Entertainment,11,242030677.0
2117,Sunset Films International,1,21058000.0
2118,Sunshine,1,31755742.0
2119,Sunshine Pictures,1,400134.0
2120,Sunswept Entertainment,1,21972336.0
2121,Suomen Filmiteollisuus,1,6581915.0
2122,Super Crispy Entertainment,1,37930465.0
2123,Super Film Production,1,107670357.0
2124,Super International Pictures,1,1978592.0
2125,Super filmes,1,11000000.0
2126,Superior Pictures,1,3174695.0
2127,Svensk Filmindustri,1,531865000.0
2128,Svensk Filmindustri (SF),11,135882529.0
2129,Svenska Filminstitutet,1,19265302.0
2130,Sveriges Radio,1,187500000.0
2131,Sveriges Television (SVT),3,74699486.0
2132,Sweet Tomato Films,1,760000.0
2133,Sweetland Films,1,100491683.0
2134,Sweetwater,1,75143.0
2135,Swordspoint Productions,1,6500000.0
2136,Syfy,1,91709827.0
2137,Syn-Frank Enterprises,1,5873871.0
2138,TAFT Entertainment Pictures,1,7433663.0
2139,TBIA Flix,1,47748.0
2140,TF1 Films Production,3,254484138.0
2141,TF1 Films Productions,3,16644269.0
2142,TIT Filmproduktion GmbH,1,4200000.0
2143,TLA Releasing,12,1703111317.0
2144,TNT Originals,1,1300000.0
2145,TS Productions,2,469468253.0
2146,TV Man Union,1,111584787.0
2147,TV Productions LTD And Beijing Hop Culture Co,1,81303447.0
2148,TV Tokyo,1,39481.0
2149,TV2,1,72417394.0
2150,Tadié Cinéma,1,93617009.0
2151,Taewon Entertainment,1,83160734.0
2152,Tag Entertainment,2,250992993.0
2153,Tag Spledour and Films,1,522911.0
2154,Tag/Traum Filmproduktion,1,5410749.0
2155,Talkback Thames,1,1171559.0
2156,Talía Films,1,117760134.0
2157,Tandem Productions,1,1359497.0
2158,Tango Film,1,240093.0
2159,Tapestry Films,1,1060056.0
2160,Tapped Pictures,1,24591.0
2161,Tapson Steel Films Productions,1,14000000.0
2162,Tarnol Group Pictures,1,50000000.0
2163,Tasse Film,1,14000000.0
2164,Tatsunoko Productions Company,1,48418160.0
2165,Taurus Films,1,30.0
2166,Team Work Motion Pictures Ltd.,1,8049666.0
2167,Tele München Fernseh Produktionsgesellschaft (TMG),1,73883359.0
2168,Telecinco,2,125517480.0
2169,Telecinco Cinema,2,6153899.0
2170,Telefilm Canada,1,2015882.0
2171,Telemondial,1,30229977.0
2172,Telepool,1,719968.0
2173,Telespan 2000,2,120983722.0
2174,Televisió de Catalunya (TV3),1,47738099.0
2175,Televisión Española (TVE),2,66337431.0
2176,Televisión Española TVE,1,61347797.0
2177,Templeheart Films,1,52761.0
2178,Terence Michael Productions,1,528428.0
2179,Terminal City Pictures,1,142940100.0
2180,Terra Filmkunst,2,1215778981.0
2181,Tesauro,1,2000000.0
2182,Tesela P.C.,1,35081550.0
2183,Tesela P.C. / Impala,1,71000000.0
2184,Tessalit Productions,1,7385434.0
2185,Thats Hollywood,1,125729635.0
2186,The Archers,2,77167563.0
2187,The Associates & Aldrich Company,1,56298474.0
2188,The Asylum,3,153358030.0
2189,The Australian Film Commission,3,464068002.0
2190,The Foul King 2000,1,21435321.0
2191,The Goatsingers,1,14.0
2192,The Guber-Peters Company,1,40471663.0
2193,The Harold Lloyd Corporation,2,144257043.0
2194,The Harvey Boys,1,88025781.0
2195,The Image Organization,1,79082515.0
2196,The Institute for the Intellectual Development of Children & Young Adults,1,32204030.0
2197,The Jacobson Company,1,101229792.0
2198,The Jerry Gross Organization,1,77516304.0
2199,The Kennedy/Marshall Company,2,192289876.0
2200,The Kushner-Locke Company,1,572000000.0
2201,The Lab Of Madness,1,22136.0
2202,The Mark Gordon Company,2,19817717.0
2203,The Mayhem Project,1,183293131.0
2204,The Mirisch Corporation,5,704643193.0
2205,The Mob,1,2957978.0
2206,The Mount Company,2,28346117.0
2207,The Movie Group,1,74134790.0
2208,The Movie Network (TMN),2,5791967.0
2209,The New Zealand Film Commission,1,1558836.0
2210,The Onion,1,23530831.0
2211,The Rank Organisation,14,707834130.0
2212,The Rank Organisation Film Productions,1,741766.0
2213,The Safran Company,2,168442575.0
2214,The Samuel Goldwyn Company,1,14560084.0
2215,The Saul Zaentz Company,1,30177511.0
2216,The Weinstein Company,11,811117604.0
2217,The Zanuck Company,3,497803033.0
2218,Thelma Films,1,653951.0
2219,They Are Going To Kill Us Productions,1,617000.0
2220,Thinkfactory Media,1,119100758.0
2221,Thinkfilm,2,55153637.0
2222,This Is That Productions,1,7808524.0
2223,This and That Productions,1,201719.0
2224,Thorn EMI Screen Entertainment,2,338487015.0
2225,Thousand Words,1,159429.0
2226,Three Coin Productions,1,710644566.0
2227,Three Springs Productions,1,51142659.0
2228,Three T Productions,1,77477008.0
2229,Thunderbox Films,1,362222.0
2230,Thura Film,2,23693082.0
2231,Tiberius Film Productions,1,930349.0
2232,Tig Productions,3,556719633.0
2233,Tiger Aspect Productions,2,298174442.0
2234,Tiger Tail Entertainment,1,42145.0
2235,TigerTiger Productions,1,49000000.0
2236,Tijuana Productions,1,30102717.0
2237,Tim Burton Productions,2,163621464.0
2238,Timbergrove Entertainment,1,33965843.0
2239,Tinderbox Films,1,41590886.0
2240,Titanus,2,10480295.0
2241,Titus Productions,1,21750000.0
2242,Tobis,1,15000000.0
2243,"Todman, Simon, LeMasters Productions",1,53208180.0
2244,Toei Animation,10,319719258.0
2245,Toei Company,1,157887643.0
2246,"Toei Company, Ltd.",1,42700000.0
2247,Tohei,1,9409000.0
2248,Toho,1,212483.0
2249,Toho Company,20,612798458.0
2250,Toho Film (Eiga) Co. Ltd.,4,109071363.0
2251,Tohokushinsha Film,1,52304001.0
2252,Tokuma Shoten,1,84500122.0
2253,Tokyo Broadcasting System (TBS),2,452422843.0
2254,Toledo Productions,1,215576.0
2255,Tom Sawyer Entertainment,1,715.0
2256,Tornasol Films,2,408604038.0
2257,Tornasol Films S.A.,1,133821816.0
2258,Touchstone,1,7788597.0
2259,Touchstone Pictures,47,3326588701.0
2260,Touchwood Pacific Partners 1,3,38356939.0
2261,Toute Premiere Fois,1,93375151.0
2262,Trans Pacific Films,1,14400000.0
2263,Trans-Film,1,36800000.0
2264,Transatlantic Pictures,1,73326666.0
2265,Transfax Film Productions,1,10759.0
2266,Transglobe-Film Inc.,1,83027924.0
2267,Transmar Films,1,49263404.0
2268,Tre Vänner Produktion AB,2,82585726.0
2269,Treasure Entertainment,1,5483299.0
2270,Tree Line Films,1,825532764.0
2271,Tremolo Productions,1,662845518.0
2272,TriStar Pictures,60,4528339292.0
2273,TriStar Television,1,2347000.0
2274,Tribeca Productions,1,3764219.0
2275,Trilogy Entertainment Group,2,34220497.0
2276,Trimark Pictures,5,536339666.0
2277,Trimod Films,1,16605763.0
2278,Tritone Cinematografica,1,214078.0
2279,Tritone Productions,1,900000.0
2280,Troma Entertainment,8,142006350.0
2281,Troublemaker Studios,1,39053061.0
2282,Trust the Man LLC,1,37597471.0
2283,Truth and Soul Pictures Inc,1,880674609.0
2284,Tube Pictures,1,29536299.0
2285,Tulos Cinema,1,22222308.0
2286,Turbine Films Inc.,1,1258000.0
2287,Turner Entertainment,1,23859.0
2288,Turner Network Television,1,8.0
2289,Turner Pictures,1,173046663.0
2290,Turner Pictures (I),1,4762337.0
2291,Twentieth Century Fox Film Corporation,209,16175509927.0
2292,Twentieth Century-Fox,1,65046687.0
2293,Twentieth Century-Fox Productions,1,43165571.0
2294,Twickenham Studios,1,698200.0
2295,Twilight Pictures,1,90024292.0
2296,Twisted Pictures,1,1.0
2297,Two Cities Films,1,23650000.0
2298,Téléfiction Distribution,1,26800152.0
2299,Téléfilm Canada,4,822913561.0
2300,Téléma Productions,2,471656428.0
2301,UK Film Council,2,404129774.0
2302,USA Films,3,186598865.0
2303,UTV Motion Pictures,1,9760104.0
2304,UTV Spotboy Motion Pictures,1,14056.0
2305,Ubisoft,1,4588176.0
2306,Ukbar Filmes,1,169801921.0
2307,Ultra Muchos Productions,1,8025872.0
2308,Umbrella-Rosenblum Film Production,1,333000000.0
2309,UniKorea Pictures,1,5989640.0
2310,United Artists,84,8214895323.0
2311,United Artists Corporation,1,41323171.0
2312,United Artists Pictures,1,1686429.0
2313,United British Artists (UBA),1,114663461.0
2314,United Filmmakers Organization (UFO),1,262921.0
2315,United Pictures Organization,1,30283.0
2316,Universal Cartoon Studios,1,22611954.0
2317,Universal Film Manufacturing Company,1,3325038.0
2318,Universal International Pictures (UI),16,1612414675.0
2319,Universal Pictures,234,15947270457.0
2320,Universal Pictures Corporation,1,3169719.0
2321,Universal Pictures International,1,18730891.0
2322,Universal Studios,6,139462417.0
2323,Universal TV,1,111340801.0
2324,Universe Films Distribution,1,47088990.0
2325,Universidad del Cine,1,3000000.0
2326,Universum Film (UFA),3,72507260.0
2327,Uranos Cinematografica,1,80253908.0
2328,Ursus Films,1,67821.0
2329,V.M. Productions,1,24185781.0
2330,VUFKU,1,5050000.0
2331,Valoria Films,1,12918858.0
2332,Vanguard Films,1,5914908.0
2333,Vans,1,26000000.0
2334,Vansan Movies,1,14444999.0
2335,Varahonar Company,1,9902115.0
2336,Varient Busted Buggy Entertainmen,1,1550000.0
2337,Variety Film Production,1,21355893.0
2338,Vega Film,1,133346506.0
2339,Ventanarosa Productions,1,56870414.0
2340,Vereinigte Star-Film GmbH,1,600896.0
2341,Versus Production,1,26250020.0
2342,Vertigo Entertainment,4,452592612.0
2343,Vertigo Films,1,6294161.0
2344,Vertigo Productions,3,302400002.0
2345,Vestron Pictures,1,15942628.0
2346,Vic Films Productions,1,14278900.0
2347,Video Tape Corp.,1,132274484.0
2348,VideoFilmes,2,132936842.0
2349,Videovision Entertainment,1,77156.0
2350,Vides Cinematografica,1,5839164.0
2351,Vijayta Films Pvt. Ltd.,1,1.0
2352,Village Roadshow Pictures,29,3953825642.0
2353,Villani Film,1,2260622.0
2354,Villealfa Filmproduction Oy,2,28869631.0
2355,Virgin Vision,1,401421.0
2356,Virtual Studios,1,486021.0
2357,Vision International,1,2036198.0
2358,VisionQuest Productions,1,4947717.0
2359,Vista Organization,2,26759783.0
2360,Visto International Inc.,1,19204593.0
2361,Vitamin K Film,1,111996.0
2362,Voices of America,1,1301696.0
2363,Voltage Pictures,1,147542.0
2364,Voltage pictures,1,68267862.0
2365,Vox3 Films,1,6153967.0
2366,Vulcan Productions Inc.,1,203388186.0
2367,Vía Digital,3,288042886.0
2368,WANGO Films,1,873260194.0
2369,WDR,3,741362890.0
2370,WGBH,2,31283035.0
2371,WT2 Productions,1,10442808.0
2372,WWE Studios,4,338900153.0
2373,WY Productions,1,13819139.0
2374,Walden Media,1,1300000.0
2375,Wallis-Hazen,1,4159678.0
2376,Walt Disney,3,161980126.0
2377,Walt Disney Animation Studios,1,124191.0
2378,Walt Disney Feature Animation,1,1569918.0
2379,Walt Disney Pictures,72,6588743825.0
2380,Walt Disney Production,1,1568749.0
2381,Walt Disney Productions,22,1521915352.0
2382,Walt Disney Studios Home Entertainment,1,20967660.0
2383,Walt Disney Television,1,1784763.0
2384,Walt Disney Television Animation,3,80415869.0
2385,Walt deFaria,1,1469.0
2386,Walter Wanger Productions,2,188125837.0
2387,Wanda Films,1,1020921.0
2388,Wanda Visión S.A.,1,36642838.0
2389,Warner Bro. Japan,1,2100000.0
2390,Warner Bros.,164,9505190489.0
2391,Warner Bros. Animation,2,87200000.0
2392,Warner Bros. Entertainment Finland Oy,1,90275.0
2393,Warner Bros. Family Entertainment,1,250200000.0
2394,Warner Bros. Home Video,1,28200.0
2395,Warner Bros. Pictures,5,749542687.0
2396,Warner Bros. Television,1,7338987.0
2397,Warner Brothers/Seven Arts,3,6638648.0
2398,Warner Home Video,1,164602163.0
2399,Warner Independent Pictures (WIP),1,74541707.0
2400,Warner Premiere,2,18936261.0
2401,Watermark Films,1,129115.0
2402,Waverly Films,1,3367646.0
2403,Wayne-Fellows Productions,1,416498.0
2404,Weed Road Pictures,2,136224927.0
2405,Weintraub Entertainment Group,2,30612411.0
2406,Wellington Films,1,52501541.0
2407,Weltecho,1,24000000.0
2408,Werner Herzog Filmproduktion,3,116098784.0
2409,West Film,1,2642899.0
2410,Westdeutscher Rundfunk (WDR),4,250159649.0
2411,Whale Studio,1,55969000.0
2412,Wheel Productions,1,1238080.0
2413,Whitewater Films,1,11850214.0
2414,Whitley Partners,1,133718711.0
2415,Why Not Productions,2,156069509.0
2416,Wilco Co.,1,69834815.0
2417,Wild Bunch,1,73174566.0
2418,Wilding Picture Productions,1,14225876.0
2419,Wildwood Enterprises,1,1279.0
2420,Will Packer Productions,1,201607.0
2421,William Cagney Productions,1,29133000.0
2422,William Castle Productions,2,78338719.0
2423,Williamsburg Media Cult,1,1296184.0
2424,Williamson Kinematograph Company,1,2000000.0
2425,Willing Suspension Films,1,14793385.0
2426,WingNut Films,4,56304455.0
2427,Winkler Films,1,3200000.0
2428,Winslow Partners Ltd.,1,1.0
2429,Wolfe Releasing,1,63802.0
2430,Wolper Organization,1,17381942.0
2431,Wolper Productions,1,60462347.0
2432,Woodfall Film Productions,4,165050000.0
2433,Working Dog,1,103738726.0
2434,Working Title Films,1,3275585.0
2435,Working Title Television,1,15000000.0
2436,World Film Services,1,156974557.0
2437,World Wide Pictures (WWP),1,4235151.0
2438,World Wide Productions,1,58831997.0
2439,Worldview Entertainment,1,115860.0
2440,Worldvision,1,11650.0
2441,Wrather Productions,1,35323292.0
2442,Wurstfilm,1,10631747.0
2443,X-Filme Creative Pool,3,496511565.0
2444,XYZ Films,1,500.0
2445,Xaloc,1,100000000.0
2446,Yari Film Group,7,346259551.0
2447,Yash Raj Films,1,169837010.0
2448,Yellow Bird Films,1,44030246.0
2449,Yellow Film & TV,1,149217355.0
2450,"Yellow, Black & White",1,45056771.0
2451,Yerevan Film Studio,1,14752.0
2452,Yleisradio (YLE),2,97920536.0
2453,Youth House Productions,1,414404.0
2454,ZDF,1,880474.0
2455,Zed Filmworks,1,45000.0
2456,Zeitman-Landers-Roberts Productions,1,495861.0
2457,Zeitsprung Entertainment,1,551760.0
2458,Zentropa Entertainments,11,546764106.0
2459,Zentropa Productions,1,2401510.0
2460,Zero Film GmbH,1,2340363.0
2461,Zero Gravity Management,1,17654912.0
2462,Zeta Entertainment,1,507941.0
2463,Zeynofilm,1,8500000.0
2464,Zininsa Film Production,1,401128639.0
2465,Zipline Entertainment,1,232713139.0
2466,Zoetrope Studios,1,6375979.0
2467,Zoomo Productions,1,141069860.0
2468,Zweites Deutsches Fernsehen (ZDF),2,113372919.0
2469,alta vista productions,1,940944.0
2470,arena Films,1,119269486.0
2471,barefoot films,1,119919.0
2472,cattleya,1,13101672.0
2473,cinegrafik,1,1477030.0
2474,d.i.e.film,1,2146041.0
2475,dick clark productions,1,519311965.0
2476,eOne Television,1,1983204.0
2477,filmkombinat Nordost GmbH & Co. KG,1,15.0
2478,i5 Films,1,13596911.0
2479,icon,1,80916492.0
2480,menuet,1,28972508.0
2481,mr. kirby productions,1,33013805.0
2482,nWave Pictures,1,13651656.0
2483,red bone,1,458232.0
2484,scena film,1,15504.0
2485,the Canadian Council,1,9440272.0
2486,Álvaro Agustín,1,46396427.0
2487,Österreichischer Rundfunk (ORF),1,10967.0
2488,Új Budapest Filmstudió,1,17193231.0
2489,Česká televize,1,95404397.0
2490,"Ελληνικό Κέντρο Κινηματογράφου, ΕΡΤ",1,1101480.0
2491,Вертикаль,1,6134438.0
2492,Киевнаучфильм,1,60700.0
2493,Киностудия «Мосфильм»,1,246233113.0
2494,Союзмультфильм,1,3300000.0
